station_name,date,y_true,y_pred,y_prob,fold,threshold,category,window_max_chl
05,2018-06-12,0,0,0.6195110317679134,2018,0.6500000000000001,unobserved_window,
07,2017-08-28,0,1,0.6711609277754946,2017,0.5,unobserved_window,
07,2021-06-22,0,0,0.62155708715975,2021,0.7000000000000002,unobserved_window,
07,2021-08-31,0,1,0.723871294600725,2021,0.7000000000000002,unobserved_window,
07,2024-08-27,0,1,0.6573474663870852,2024,0.6500000000000001,unobserved_window,
12,2017-08-28,0,1,0.6199005964777581,2017,0.5,unobserved_window,
12,2020-08-03,0,0,0.6179234636332267,2020,0.7000000000000002,unobserved_window,
15,2015-09-16,0,1,0.6004615196084302,2015,0.5,unobserved_window,
15,2016-02-02,0,1,0.6816963716008182,2016,0.5,unobserved_window,
15,2019-02-06,0,1,0.7965864842549988,2019,0.6500000000000001,unobserved_window,
15,2020-02-11,0,0,0.670134323255624,2020,0.7000000000000002,unobserved_window,
15,2022-02-03,0,1,0.8729090228010924,2022,0.7000000000000002,unobserved_window,
15,2024-02-07,0,1,0.7512417587800511,2024,0.6500000000000001,unobserved_window,
16,2017-08-28,0,1,0.6053136159434799,2017,0.5,unobserved_window,
16,2020-08-03,0,0,0.6374839966857553,2020,0.7000000000000002,unobserved_window,
18,2018-08-28,0,0,0.6470890844697014,2018,0.6500000000000001,unobserved_window,
21,2018-08-29,0,1,0.673417588508953,2018,0.6500000000000001,unobserved_window,
26,2018-08-29,0,1,0.6902205865521899,2018,0.6500000000000001,unobserved_window,
29,2015-08-18,0,1,0.6368093307652806,2015,0.5,unobserved_window,
29,2018-08-29,0,1,0.6618195653104105,2018,0.6500000000000001,unobserved_window,
A4,2015-02-10,0,1,0.7640535989089362,2015,0.5,unobserved_window,
A4,2015-05-29,0,1,0.6246121737726437,2015,0.5,unobserved_window,
A4,2015-09-16,0,1,0.6560890112650206,2015,0.5,unobserved_window,
A4,2018-01-11,0,0,0.629365919276353,2018,0.6500000000000001,unobserved_window,
A4,2018-02-20,0,1,0.8885077998173483,2018,0.6500000000000001,unobserved_window,
A4,2018-06-12,0,1,0.8041859170242575,2018,0.6500000000000001,unobserved_window,
A4,2019-01-03,0,1,0.7834836611687729,2019,0.6500000000000001,unobserved_window,
A4,2019-03-05,0,1,0.8120554396965228,2019,0.6500000000000001,unobserved_window,
A4,2019-05-07,0,1,0.7575021693852138,2019,0.6500000000000001,unobserved_window,
A4,2020-07-20,0,0,0.6825527921469299,2020,0.7000000000000002,unobserved_window,
A4,2022-03-03,0,0,0.6514731533775499,2022,0.7000000000000002,unobserved_window,
A4,2023-02-07,0,1,0.7442869322197186,2023,0.6500000000000001,unobserved_window,
A4,2024-01-08,0,1,0.8056799644768543,2024,0.6500000000000001,unobserved_window,
A4,2024-04-08,0,1,0.6865144783667037,2024,0.6500000000000001,unobserved_window,
A4,2024-05-03,0,1,0.9102992694249,2024,0.6500000000000001,unobserved_window,
A4,2024-08-27,0,1,0.6575898728439906,2024,0.6500000000000001,unobserved_window,
A4,2025-01-30,0,1,0.7277086238082219,2025,0.6500000000000001,unobserved_window,
B3,2015-09-16,0,1,0.7110388012793417,2015,0.5,unobserved_window,
B3,2018-02-20,0,0,0.6213401314844843,2018,0.6500000000000001,unobserved_window,
B3,2018-06-12,0,1,0.7601016477818738,2018,0.6500000000000001,unobserved_window,
B3,2019-01-03,0,0,0.6461934515303311,2019,0.6500000000000001,unobserved_window,
B3,2019-05-07,0,1,0.6642657097543614,2019,0.6500000000000001,unobserved_window,
B3,2020-07-20,0,0,0.626556336431657,2020,0.7000000000000002,unobserved_window,
B3,2021-09-13,0,0,0.650910125404084,2021,0.7000000000000002,unobserved_window,
B3,2024-01-08,0,0,0.6405717974007777,2024,0.6500000000000001,unobserved_window,
B3,2024-05-03,0,1,0.7562140572584506,2024,0.6500000000000001,unobserved_window,
B3,2024-08-27,0,1,0.6932663685828101,2024,0.6500000000000001,unobserved_window,
C1,2022-02-02,0,1,0.7415970763971046,2022,0.7000000000000002,unobserved_window,
F2,2019-02-06,0,0,0.6343606169748991,2019,0.6500000000000001,unobserved_window,
